Year	ARK_oder_PS	Leg	Latitude	Longitude	Date	HG_stations	Station	EventNumber	Depth	chl_a	chl_a_fracSmall	chl_a_fracLarge	nameslessVar	POC	PON	comments
2009	24	2	79.0672	4.1962	11/07/2009		104	PS74/104-1	10	0.79				337.97	38.97	HG stations erst ab 2013
2009	24	2	79.0672	4.1962	11/07/2009		104	PS74/104-1	20	1.147						
2009	24	2	79.0672	4.1962	11/07/2009		104	PS74/104-1	25	1.846				195.47	20.97	
2009	24	2	79.0672	4.1962	11/07/2009		104	PS74/104-1	50	0.094				71.02	4.99	
2009	24	2	79.0672	4.1962	11/07/2009		104	PS74/104-1	100	0.015						
2009	24	2	79.0595	3.5767	12/07/2009		106	PS74/106-1	10	1.574				309.46	46.29	
2009	24	2	79.0595	3.5767	12/07/2009		106	PS74/106-1	25	2.351				246.9	29.31	
2009	24	2	79.0595	3.5767	12/07/2009		106	PS74/106-1	40	2.288				287.02	34.12	
2009	24	2	79.0595	3.5767	12/07/2009		106	PS74/106-1	50	2.539				238.2	29.29	
2009	24	2	79.0595	3.5767	12/07/2009		106	PS74/106-1	60	1.489				219	31.7	
2009	24	2	79.0595	3.5767	12/07/2009		106	PS74/106-1	100	0.034				80.03	10.13	
2009	24	2	79.1125	4.5645	12/07/2009		107	PS74/107-1	10	1.627						
2009	24	2	79.1125	4.5645	12/07/2009		107	PS74/107-1	15	1.509						
2009	24	2	79.1125	4.5645	12/07/2009		107	PS74/107-1	40	1.251						
2009	24	2	79.1125	4.5645	12/07/2009		107	PS74/107-1	50	0.337						
2009	24	2	79.1125	4.5645	12/07/2009		107	PS74/107-1	75	0.094						
2009	24	2	79.1125	4.5645	12/07/2009		107	PS74/107-1	100	0.023						
2009	24	2	79.13	4.9045	13/07/2009		108	PS74/108-1	10	0.757						
2009	24	2	79.13	4.9045	13/07/2009		108	PS74/108-1	20	1.436						
2009	24	2	79.13	4.9045	13/07/2009		108	PS74/108-1	30	1.774						
2009	24	2	79.13	4.9045	13/07/2009		108	PS74/108-1	50	1.654						
2009	24	2	79.13	4.9045	13/07/2009		108	PS74/108-1	65	0.08						
2009	24	2	79.13	4.9045	13/07/2009		108	PS74/108-1	80	0.083						
2009	24	2	79.1342	6.0957	13/07/2009		109	PS74/109-1	15	1.391				178.52	29.07	
2009	24	2	79.1342	6.0957	13/07/2009		109	PS74/109-1	35	1.495				140.41	22.98	
2009	24	2	79.1342	6.0957	13/07/2009		109	PS74/109-1	40	1.162				117.62	11.02	
2009	24	2	79.1342	6.0957	13/07/2009		109	PS74/109-1	55	0.738				109.21	 	
2009	24	2	79.1342	6.0957	13/07/2009		109	PS74/109-1	75	0.163				56.98	 	
2009	24	2	79.1342	6.0957	13/07/2009		109	PS74/109-1	100	0.044				33.39	 	
2009	24	2	79.0588	3.4813	14/07/2009		112	PS74/112-1	10	0.827				191.81	31.42	
2009	24	2	79.0588	3.4813	14/07/2009		112	PS74/112-1	20	0.934				195.68	30.18	
2009	24	2	79.0588	3.4813	14/07/2009		112	PS74/112-1	30	0.691				81.71	10.78	
2009	24	2	79.0588	3.4813	14/07/2009		112	PS74/112-1	60	0.15				52.32	 	
2009	24	2	79.7293	4.4783	15/07/2009		116	PS74/116-1	10	0.641				149.38	21.45	
2009	24	2	79.7293	4.4783	15/07/2009		116	PS74/116-1	20	0.758				152.18	21.72	
2009	24	2	79.7293	4.4783	15/07/2009		116	PS74/116-1	30	3.569						
2009	24	2	79.7293	4.4783	15/07/2009		116	PS74/116-1	40	2.154				269.35	 	
2009	24	2	79.7293	4.4783	15/07/2009		116	PS74/116-1	70	0.596				98.58	7.62	
2009	24	2	79.7293	4.4783	15/07/2009		116	PS74/116-1	100	0.176						
2009	24	2	79.6013	5.1693	16/07/2009		118	PS74/118-1	20	0.765				199.11	32.76	
2009	24	2	79.6013	5.1693	16/07/2009		118	PS74/118-1	30	1.158				180.52	19.86	
2009	24	2	79.6013	5.1693	16/07/2009		118	PS74/118-1	55	4				411.03	44.97	
2009	24	2	79.6013	5.1693	16/07/2009		118	PS74/118-1	70	1.039				167.07	 	
2009	24	2	79.6013	5.1693	16/07/2009		118	PS74/118-1	100	0.052				67.35	0.76	not exactly 100m, but easier to use for plots and integrating 0-100m
2009	24	2	79.6013	5.1693	16/07/2009		118	PS74/118-1	125	0.035						
2009	24	2	79.412	4.6605	16/07/2009		119	PS74/119-1	10	1.301				364.52	48.74	
2009	24	2	79.412	4.6605	16/07/2009		119	PS74/119-1	30	2.121				254.52	31.92	
2009	24	2	79.412	4.6605	16/07/2009		119	PS74/119-1	40	1.387				191.73	25.2	
2009	24	2	79.412	4.6605	16/07/2009		119	PS74/119-1	55	0.502				139.71	14.73	
2009	24	2	79.412	4.6605	16/07/2009		119	PS74/119-1	85	0.233				64.73	5.36	
2009	24	2	79.412	4.6605	16/07/2009		119	PS74/119-1	100	0.063				39.47	2.69	not exactly 100m, but easier to use for plots and integrating 0-100m
2009	24	2	79.2825	4.3307	16/07/2009		120	PS74/120-1	10	1.208				386.5	66.74	
2009	24	2	79.2825	4.3307	16/07/2009		120	PS74/120-1	20	1.598				204.96	24.31	
2009	24	2	79.2825	4.3307	16/07/2009		120	PS74/120-1	40	2.246				220.2	22.82	
2009	24	2	79.2825	4.3307	16/07/2009		120	PS74/120-1	75	0.746				120.97	12.7	
2009	24	2	79.2825	4.3307	16/07/2009		120	PS74/120-1	100	0.113				44.09	 	
2009	24	2	79.2825	4.3307	16/07/2009		120	PS74/120-1	120	0.053				48.49	4.36	
2009	24	2	78.9172	5.0022	17/07/2009		127	PS74/127-1	10	1.274				291.24	47.1	
2009	24	2	78.9172	5.0022	17/07/2009		127	PS74/127-1	18	2.364				184.67	18.1	
2009	24	2	78.9172	5.0022	17/07/2009		127	PS74/127-1	40	1.251						
2009	24	2	78.9172	5.0022	17/07/2009		127	PS74/127-1	50	1.579				228.92	0	
2009	24	2	78.9172	5.0022	17/07/2009		127	PS74/127-1	80	0.168				51.77	0	
2009	24	2	78.9172	5.0022	17/07/2009		127	PS74/127-1	100	0.15				43.56	0	
2009	24	2	78.7812	5.3328	18/07/2009		128	PS74/128-1	10	1.15				215.94	37.1	
2009	24	2	78.7812	5.3328	18/07/2009		128	PS74/128-1	30	1.146				185.96	30.69	
2009	24	2	78.7812	5.3328	18/07/2009		128	PS74/128-1	60	0.787				101.77	12.66	
2009	24	2	78.7812	5.3328	18/07/2009		128	PS74/128-1	75	0.378				88.68	11.03	
2009	24	2	78.7812	5.3328	18/07/2009		128	PS74/128-1	100	0.235				63.3	8.13	
2009	24	2	78.7812	5.3328	18/07/2009		128	PS74/128-1	120	0.053				40.96	0	
2009	24	2	78.6075	5.0705	18/07/2009		129	PS74/129-1	20	2.593				397.24	60.18	
2009	24	2	78.6075	5.0705	18/07/2009		129	PS74/129-1	30	1.559				188.04	24.46	
2009	24	2	78.6075	5.0705	18/07/2009		129	PS74/129-1	40	1.157				139.94	16.66	
2009	24	2	78.6075	5.0705	18/07/2009		129	PS74/129-1	50	0.324				73.11	10.46	
2009	24	2	78.6075	5.0705	18/07/2009		129	PS74/129-1	80	0.055				70.1	11.98	
2009	24	2	78.6075	5.0705	18/07/2009		129	PS74/129-1	100	0.029				38.06	4.35	
2009	24	2	79.031	7.0022	18/07/2009		132	PS74/132-1	10	1.16				226.33	35.7	
2009	24	2	79.031	7.0022	18/07/2009		132	PS74/132-1	30	1.151						
2009	24	2	79.031	7.0022	18/07/2009		132	PS74/132-1	50	1.346				161.74	22.02	
2009	24	2	79.031	7.0022	18/07/2009		132	PS74/132-1	65	0.932				135.96	16.96	
2009	24	2	79.031	7.0022	18/07/2009		132	PS74/132-1	100	0.425				37.2	6.75	
2009	24	2	78.9818	9.425	19/07/2009		133	PS74/133-1	10	0.553				169.5	27.3	 
2009	24	2	78.9818	9.425	19/07/2009		133	PS74/133-1	25	0.935						
2009	24	2	78.9818	9.425	19/07/2009		133	PS74/133-1	35	0.589				123.25	15.92	
2009	24	2	78.9818	9.425	19/07/2009		133	PS74/133-1	75	0.182				74.8	9.12	
2009	24	2	78.9818	9.425	19/07/2009		133	PS74/133-1	100	0.157				69.21	11.46	
2009	24	2	72.1692	14.6307	20/07/2009		134	PS74/134-1	10	1.099				136.34	19.65	
2009	24	2	72.1692	14.6307	20/07/2009		134	PS74/134-1	20	0.829				133.23	19.58	
2009	24	2	72.1692	14.6307	20/07/2009		134	PS74/134-1	30	0.466				123.63	14.88	
2009	24	2	72.1692	14.6307	20/07/2009		134	PS74/134-1	40	0.205				80.41	0	
2010	25	2	78.8327	5.3287	02/07/2010		98	PS76/098-1	5	0.991				842.64	69.34	
2010	25	2	78.8327	5.3287	02/07/2010		98	PS76/098-1	15	1.112				540.48	40.64	
2010	25	2	78.8327	5.3287	02/07/2010		98	PS76/098-1	30	0.997				531.2	40.03	
2010	25	2	78.8327	5.3287	02/07/2010		98	PS76/098-1	50	0.248				467.66	39.54	
2010	25	2	78.8327	5.3287	02/07/2010		98	PS76/098-1	75	0.019				776.6	58.16	
2010	25	2	78.8327	5.3287	02/07/2010		98	PS76/098-1	100	0.028				310.1	28.45	
2010	25	2	78.8343	4.986	02/07/2010		102	PS76/102-1	5	0.886				545.2	60.2	
2010	25	2	78.8343	4.986	02/07/2010		102	PS76/102-1	15	1.794				523.36	70.61	
2010	25	2	78.8343	4.986	02/07/2010		102	PS76/102-1	35	1.775				532.28	62.76	
2010	25	2	78.8343	4.986	02/07/2010		102	PS76/102-1	50	0.435				307.82	35.8	
2010	25	2	78.8343	4.986	02/07/2010		102	PS76/102-1	70	0.085				299.12	27.02	
2010	25	2	78.8343	4.986	02/07/2010		102	PS76/102-1	100	0.059				313.7	21.97	
2010	25	2	78.8335	8.6702	03/07/2010		111	PS76/111-1	5	0.686				297.44	40.78	
2010	25	2	78.8335	8.6702	03/07/2010		111	PS76/111-1	10	0.802				315.11	41.01	
2010	25	2	78.8335	8.6702	03/07/2010		111	PS76/111-1	20	0.613				216.88	29.86	
2010	25	2	78.8335	8.6702	03/07/2010		111	PS76/111-1	30	0.124				127.63	16.25	
2010	25	2	78.8335	8.6702	03/07/2010		111	PS76/111-1	50	0.104				160.16	19.7	
2010	25	2	78.8335	8.6702	03/07/2010		111	PS76/111-1	100	0.298				152.17	15.42	
2010	25	2	78.78	5.3267	04/07/2010		120	PS76/120-2	5	0.922				633.86	95.16	
2010	25	2	78.78	5.3267	04/07/2010		120	PS76/120-2	15	2.344				585.58	91.56	
2010	25	2	78.78	5.3267	04/07/2010		120	PS76/120-2	25	1.998				499.67	78.17	
2010	25	2	78.78	5.3267	04/07/2010		120	PS76/120-2	35	0.445				334.9	56.62	
2010	25	2	78.78	5.3267	04/07/2010		120	PS76/120-2	60	0.098				135.12	21.44	
2010	25	2	78.78	5.3267	04/07/2010		120	PS76/120-2	100	0.026				163.39	15.15	
2010	25	2	78.8337	5.9828	04/07/2010		122	PS76/122-1	5	1.988						
2010	25	2	78.8337	5.9828	04/07/2010		122	PS76/122-1	15	1.441						
2010	25	2	78.8337	5.9828	04/07/2010		122	PS76/122-1	23	0.717						
2010	25	2	78.8337	5.9828	04/07/2010		122	PS76/122-1	40	0.565				279.12	44.29	
2010	25	2	78.8337	5.9828	04/07/2010		122	PS76/122-1	65	0.141				148.5	27.74	
2010	25	2	78.8337	5.9828	04/07/2010		122	PS76/122-1	100	0.033				81.28	14.16	
2010	25	2	78.6098	5.0547	05/07/2010		124	PS76/124-3	5	2.19				570.9	94.36	
2010	25	2	78.6098	5.0547	05/07/2010		124	PS76/124-3	15	3.262				467.06	82.52	
2010	25	2	78.6098	5.0547	05/07/2010		124	PS76/124-3	25	0.812				287.28	42.11	
2010	25	2	78.6098	5.0547	05/07/2010		124	PS76/124-3	40	0.374				151.62	23.91	
2010	25	2	78.6098	5.0547	05/07/2010		124	PS76/124-3	60	0.082				101.86	15.39	
2010	25	2	78.6098	5.0547	05/07/2010		124	PS76/124-3	100	0.104				165.59	27.13	
2010	25	2	78.9195	4.992	05/07/2010		129	PS76/129-1	5	0.317				302.52	39.17	
2010	25	2	78.9195	4.992	05/07/2010		129	PS76/129-1	10	0.751				364.92	57.12	
2010	25	2	78.9195	4.992	05/07/2010		129	PS76/129-1	20	4.166				662.14	104.81	
2010	25	2	78.9195	4.992	05/07/2010		129	PS76/129-1	30	2.113				289.92	39.89	
2010	25	2	78.9195	4.992	05/07/2010		129	PS76/129-1	50	0.463				152.29	23.67	
2010	25	2	78.9195	4.992	05/07/2010		129	PS76/129-1	100	0.024				48.73	8.34	
2010	25	2	79.1355	6.0968	06/07/2010		132	PS76/132-1	5	1.134				92.13	10.71	
2010	25	2	79.1355	6.0968	06/07/2010		132	PS76/132-1	15	2.676				318.2	46.26	
2010	25	2	79.1355	6.0968	06/07/2010		132	PS76/132-1	25	1.26				250.48	36.84	
2010	25	2	79.1355	6.0968	06/07/2010		132	PS76/132-1	50	0.608				214.65	28.65	
2010	25	2	79.1355	6.0968	06/07/2010		132	PS76/132-1	75	0.128				30.82	4.99	
2010	25	2	79.1355	6.0968	06/07/2010		132	PS76/132-1	100	0.234				77.06	12.18	
2010	25	2	79.0292	7.0007	06/07/2010		134	PS76/134-1	5	0.623						
2010	25	2	79.0292	7.0007	06/07/2010		134	PS76/134-1	15	1.735						
2010	25	2	79.0292	7.0007	06/07/2010		134	PS76/134-1	25	1.494						
2010	25	2	79.0292	7.0007	06/07/2010		134	PS76/134-1	50	0.128						
2010	25	2	79.0292	7.0007	06/07/2010		134	PS76/134-1	75	0.183						
2010	25	2	79.0292	7.0007	06/07/2010		134	PS76/134-1	100	0.063						
2010	25	2	78.9793	9.5175	06/07/2010		135	PS76/135-1	5	0.588						
2010	25	2	78.9793	9.5175	06/07/2010		135	PS76/135-1	15	0.701						
2010	25	2	78.9793	9.5175	06/07/2010		135	PS76/135-1	30	0.248						
2010	25	2	78.9793	9.5175	06/07/2010		135	PS76/135-1	50	0.2						
2010	25	2	78.9793	9.5175	06/07/2010		135	PS76/135-1	75	0.102						
2010	25	2	78.9793	9.5175	06/07/2010		135	PS76/135-1	100	0.079						
2010	25	2	79.0287	11.0853	07/07/2010		136	PS76/136-1	5	0.309						
2010	25	2	79.0287	11.0853	07/07/2010		136	PS76/136-1	10	0.302						
2010	25	2	79.0287	11.0853	07/07/2010		136	PS76/136-1	20	0.398						
2010	25	2	79.0287	11.0853	07/07/2010		136	PS76/136-1	50	0.043						
2010	25	2	79.0287	11.0853	07/07/2010		136	PS76/136-1	70	0.015						
2010	25	2	79.0287	11.0853	07/07/2010		136	PS76/136-1	100	0.013						
2010	25	2	79.1295	4.8992	07/07/2010		138	PS76/138-1	5	0.426				201.16	41.1	
2010	25	2	79.1295	4.8992	07/07/2010		138	PS76/138-1	15	0.707				305.45	51.76	
2010	25	2	79.1295	4.8992	07/07/2010		138	PS76/138-1	30	0.809				303.58	54.67	
2010	25	2	79.1295	4.8992	07/07/2010		138	PS76/138-1	40	2.601				516.86	78.99	
2010	25	2	79.1295	4.8992	07/07/2010		138	PS76/138-1	75	0.384				96.87	16.42	
2010	25	2	79.1295	4.8992	07/07/2010		138	PS76/138-1	100	0.113				47.26	10.74	
2010	25	2	79.1083	4.608	07/07/2010		139	PS76/139-1	5	0.38				233.56	43.98	
2010	25	2	79.1083	4.608	07/07/2010		139	PS76/139-1	25	0.581				329.46	57.33	
2010	25	2	79.1083	4.608	07/07/2010		139	PS76/139-1	45	1.839				456.33	72.56	
2010	25	2	79.1083	4.608	07/07/2010		139	PS76/139-1	60	0.33				183.24	36.14	
2010	25	2	79.1083	4.608	07/07/2010		139	PS76/139-1	75	0.137				302.92	50.39	
2010	25	2	79.1083	4.608	07/07/2010		139	PS76/139-1	100	0.087				103.33	18.95	
2010	25	2	78.8352	5.487	09/07/2010		157	PS76/157-1	5	1.005				331.8	59.23	
2010	25	2	78.8352	5.487	09/07/2010		157	PS76/157-1	20	2.177				269.75	57.39	
2010	25	2	78.8352	5.487	09/07/2010		157	PS76/157-1	25	1.635				136.71	29.17	
2010	25	2	78.8352	5.487	09/07/2010		157	PS76/157-1	40	0.707				147.27	27.28	
2010	25	2	78.8352	5.487	09/07/2010		157	PS76/157-1	60	0.211				92.66	18.45	
2010	25	2	78.8352	5.487	09/07/2010		157	PS76/157-1	100	0.072				276.64	52.77	
2010	25	2	78.8335	3.9973	11/07/2010		166	PS76/166-1	5	1.012				354.74	70.59	
2010	25	2	78.8335	3.9973	11/07/2010		166	PS76/166-1	15	1.581				156.2	22.87	
2010	25	2	78.8335	3.9973	11/07/2010		166	PS76/166-1	35	0.675				223.28	36.8	
2010	25	2	78.8335	3.9973	11/07/2010		166	PS76/166-1	45	0.778				44.42	6.61	
2010	25	2	78.8335	3.9973	11/07/2010		166	PS76/166-1	65	0.269				94.36	14.4	
2010	25	2	78.8335	3.9973	11/07/2010		166	PS76/166-1	100	0.108				110.28	17.46	
2010	25	2	79.1473	2.7505	12/07/2010		170	PS76/170-2	5	0.426				285.74	47.83	
2010	25	2	79.1473	2.7505	12/07/2010		170	PS76/170-2	15	0.004				243.08	43.15	
2010	25	2	79.1473	2.7505	12/07/2010		170	PS76/170-2	30	1.338				124.2	19.1	
2010	25	2	79.1473	2.7505	12/07/2010		170	PS76/170-2	45	1.008				155.07	27.08	
2010	25	2	79.1473	2.7505	12/07/2010		170	PS76/170-2	60	0.701				37.69	5.28	
2010	25	2	79.1473	2.7505	12/07/2010		170	PS76/170-2	100	0.04						
2010	25	2	79.0027	4.2995	12/07/2010		173	PS76/173-1	5	0.454						
2010	25	2	79.0027	4.2995	12/07/2010		173	PS76/173-1	10	0.565						
2010	25	2	79.0027	4.2995	12/07/2010		173	PS76/173-1	15	0.449						
2010	25	2	79.0027	4.2995	12/07/2010		173	PS76/173-1	25	0.276						
2010	25	2	79.0027	4.2995	12/07/2010		173	PS76/173-1	50	0.262						
2010	25	2	79.0027	4.2995	12/07/2010		173	PS76/173-1	100	0.016						
2010	25	2	79.0538	3.745	12/07/2010		174	PS76/174-1	5	0.448				226.32	39.05	
2010	25	2	79.0538	3.745	12/07/2010		174	PS76/174-1	15	3.104				382.04	56.96	
2010	25	2	79.0538	3.745	12/07/2010		174	PS76/174-1	25	1.961				295.52	52.53	
2010	25	2	79.0538	3.745	12/07/2010		174	PS76/174-1	50	0.35				149.33	25.01	
2010	25	2	79.0538	3.745	12/07/2010		174	PS76/174-1	70	0.508				190.58	27.52	
2010	25	2	79.0538	3.745	12/07/2010		174	PS76/174-1	100	0.141				73.24	12.22	
2010	25	2	79.0465	3.586	12/07/2010		175	PS76/175-1	5	0.828				263.81	45.77	
2010	25	2	79.0465	3.586	12/07/2010		175	PS76/175-1	15	1.311				259.14	47.75	
2010	25	2	79.0465	3.586	12/07/2010		175	PS76/175-1	30	1.418				191.73	36.02	
2010	25	2	79.0465	3.586	12/07/2010		175	PS76/175-1	50	0.571				157.43	26.18	
2010	25	2	79.0465	3.586	12/07/2010		175	PS76/175-1	70	0.144				68.87	11.14	
2010	25	2	79.0465	3.586	12/07/2010		175	PS76/175-1	100	0.177				75.49	12.7	
2010	25	2	79.0608	3.4778	13/07/2010		176	PS76/176-1	5	0.327				355.56	62.89	
2010	25	2	79.0608	3.4778	13/07/2010		176	PS76/176-1	25	0.497				279.74	55.63	
2010	25	2	79.0608	3.4778	13/07/2010		176	PS76/176-1	45	1.415				298.8	59.61	
2010	25	2	79.0608	3.4778	13/07/2010		176	PS76/176-1	65	1.633				247.15	39	
2010	25	2	79.0608	3.4778	13/07/2010		176	PS76/176-1	75	0.82				172.24	28.09	
2010	25	2	79.0608	3.4778	13/07/2010		176	PS76/176-1	100	0.32				91.2	15.88	
2010	25	2	79.0627	3.3145	13/07/2010		178	PS76/178-1	5	0.445				303.48	57.72	
2010	25	2	79.0627	3.3145	13/07/2010		178	PS76/178-1	15	0.454				345.82	68.73	
2010	25	2	79.0627	3.3145	13/07/2010		178	PS76/178-1	30	1.594				298.52	46.85	
2010	25	2	79.0627	3.3145	13/07/2010		178	PS76/178-1	50	1.468				310.14	49.81	
2010	25	2	79.0627	3.3145	13/07/2010		178	PS76/178-1	75	0.713				225.48	36.73	
2010	25	2	79.0627	3.3145	13/07/2010		178	PS76/178-1	100	0.271				234.14	38.75	
2010	25	2	79.7335	4.4727	14/07/2010		179	PS76/179-3	5	0.734						
2010	25	2	79.7335	4.4727	14/07/2010		179	PS76/179-3	10	0.912						
2010	25	2	79.7335	4.4727	14/07/2010		179	PS76/179-3	20	0.589						
2010	25	2	79.7335	4.4727	14/07/2010		179	PS76/179-3	30	0.124						
2010	25	2	79.7335	4.4727	14/07/2010		179	PS76/179-3	50	0.078						
2010	25	2	79.7335	4.4727	14/07/2010		179	PS76/179-3	100	0.019						
2010	25	2	79.6017	5.2435	15/07/2010		181	PS76/181-1	5	0.515				259.32	49.41	
2010	25	2	79.6017	5.2435	15/07/2010		181	PS76/181-1	15	0.797				257.18	50.82	
2010	25	2	79.6017	5.2435	15/07/2010		181	PS76/181-1	30	0.574				146.7	31.17	
2010	25	2	79.6017	5.2435	15/07/2010		181	PS76/181-1	40	0.301				173.57	30.58	
2010	25	2	79.6017	5.2435	15/07/2010		181	PS76/181-1	70	0.043				159.15	23.71	
2010	25	2	79.6017	5.2435	15/07/2010		181	PS76/181-1	100	0.027				115.64	19.68	
2010	25	2	79.9338	3.0915	15/07/2010		182	PS76/182-1	5	0.198				173.56	39.42	
2010	25	2	79.9338	3.0915	15/07/2010		182	PS76/182-1	15	0.423				157.9	36.57	
2010	25	2	79.9338	3.0915	15/07/2010		182	PS76/182-1	30	0.25				131.95	33.59	
2010	25	2	79.9338	3.0915	15/07/2010		182	PS76/182-1	50	0.256				105.27	22.68	
2010	25	2	79.9338	3.0915	15/07/2010		182	PS76/182-1	75	0.08				98.03	20.88	
2010	25	2	79.9338	3.0915	15/07/2010		182	PS76/182-1	100	0.103				61.21	11.49	
2010	25	2	79.4267	4.747	15/07/2010		184	PS76/184-1	5	0.503				92.24	22.3	
2010	25	2	79.4267	4.747	15/07/2010		184	PS76/184-1	15	0.324				113.7	30.61	
2010	25	2	79.4267	4.747	15/07/2010		184	PS76/184-1	25	0.253				114.5	29.93	
2010	25	2	79.4267	4.747	15/07/2010		184	PS76/184-1	45	0.225				126.2	29.99	
2010	25	2	79.4267	4.747	15/07/2010		184	PS76/184-1	65	0.169				121.53	26.75	
2010	25	2	79.4267	4.747	15/07/2010		184	PS76/184-1	100	0.016				89.12	15.85	
2010	25	2	79.2798	4.3287	16/07/2010		185	PS76/185-1	10	0.618				237.28	44.32	
2010	25	2	79.2798	4.3287	16/07/2010		185	PS76/185-1	20	3.271				430.23	65.87	
2010	25	2	79.2798	4.3287	16/07/2010		185	PS76/185-1	30	3.878				351.24	63.38	
2010	25	2	79.2798	4.3287	16/07/2010		185	PS76/185-1	50	1.103				154.24	32.66	
2010	25	2	79.2798	4.3287	16/07/2010		185	PS76/185-1	70	0.146				101.04	22.24	
2010	25	2	79.2798	4.3287	16/07/2010		185	PS76/185-1	100	0.025				50.27	11.66	
2010	25	2	78.834	0.3935	17/07/2010		194	PS76/194-1	5	0.414				219.32	49.11	
2010	25	2	78.834	0.3935	17/07/2010		194	PS76/194-1	15	1.668				266.43	57.82	
2010	25	2	78.834	0.3935	17/07/2010		194	PS76/194-1	25	1.702				358.18	74.71	
2010	25	2	78.834	0.3935	17/07/2010		194	PS76/194-1	50	0.124				739.28	157.17	
2010	25	2	78.834	0.3935	17/07/2010		194	PS76/194-1	75	0.052				962.22	197.46	
2010	25	2	78.834	0.3935	17/07/2010		194	PS76/194-1	100	0.041				462.37	112.63	
2010	25	2	78.834	0.0982	17/07/2010		196	PS76/196-1	5	0.649				230.78	43.81	
2010	25	2	78.834	0.0982	17/07/2010		196	PS76/196-1	15	1.896				324.6	63.36	
2010	25	2	78.834	0.0982	17/07/2010		196	PS76/196-1	30	1.73						
2010	25	2	78.834	0.0982	17/07/2010		196	PS76/196-1	50	0.688				206.71	44.07	
2010	25	2	78.834	0.0982	17/07/2010		196	PS76/196-1	75	0.093				49.8	12.06	
2010	25	2	78.834	0.0982	17/07/2010		196	PS76/196-1	100	0.074				49.32	11.76	
2010	25	2	78.8322	0.9998	17/07/2010		198	PS76/198-1	5	0.298				230.4	47.85	
2010	25	2	78.8322	0.9998	17/07/2010		198	PS76/198-1	15	0.479				175.3	36.6	
2010	25	2	78.8322	0.9998	17/07/2010		198	PS76/198-1	33	0.973				302.33	65.34	
2010	25	2	78.8322	0.9998	17/07/2010		198	PS76/198-1	40	0.954						
2010	25	2	78.8322	0.9998	17/07/2010		198	PS76/198-1	50	0.434				200.18	35.72	
2010	25	2	78.8322	0.9998	17/07/2010		198	PS76/198-1	100	0.047				80.06	16.58	
2010	25	2	78.8322	1.8995	18/07/2010		200	PS76/200-1	5	1.245				150.16	35.37	
2010	25	2	78.8322	1.8995	18/07/2010		200	PS76/200-1	20	1.362				215.04	45.53	
2010	25	2	78.8322	1.8995	18/07/2010		200	PS76/200-1	35	0.732				259.65	56.66	
2010	25	2	78.8322	1.8995	18/07/2010		200	PS76/200-1	50	0.393				221.3	43.1	
2010	25	2	78.8322	1.8995	18/07/2010		200	PS76/200-1	65	0.324				129.28	23.91	
2010	25	2	78.8322	1.8995	18/07/2010		200	PS76/200-1	100	0.109				74	16.43	
2010	25	2	78.8325	1.5988	18/07/2010		201	PS76/201-1	5	0.846				201.81	39.79	
2010	25	2	78.8325	1.5988	18/07/2010		201	PS76/201-1	10	1.053						
2010	25	2	78.8325	1.5988	18/07/2010		201	PS76/201-1	20	0.781				188.48	38.52	
2010	25	2	78.8325	1.5988	18/07/2010		201	PS76/201-1	40	0.19				113.85	25.11	
2010	25	2	78.8325	1.5988	18/07/2010		201	PS76/201-1	70	0.067				61.07	14.44	
2010	25	2	78.8325	1.5988	18/07/2010		201	PS76/201-1	100	0.05				75.45	16.18	
2010	25	2	78.8332	-0.8018	18/07/2010		203	PS76/203-1	5	1.98						
2010	25	2	78.8332	-0.8018	18/07/2010		203	PS76/203-1	15	1.924						
2010	25	2	78.8332	-0.8018	18/07/2010		203	PS76/203-1	20	1.473						
2010	25	2	78.8332	-0.8018	18/07/2010		203	PS76/203-1	30	0.278						
2010	25	2	78.8332	-0.8018	18/07/2010		203	PS76/203-1	50	0.156						
2010	25	2	78.8332	-0.8018	18/07/2010		203	PS76/203-1	100	0.052						
2010	25	2	78.8333	-0.5083	18/07/2010		204	PS76/204-1	5	0.5				164.64	34.6	
2010	25	2	78.8333	-0.5083	18/07/2010		204	PS76/204-1	15	0.692				284.1	64.12	
2010	25	2	78.8333	-0.5083	18/07/2010		204	PS76/204-1	25	0.442				71.54	19.09	
2010	25	2	78.8333	-0.5083	18/07/2010		204	PS76/204-1	35	0.574				126.48	22.72	
2010	25	2	78.8333	-0.5083	18/07/2010		204	PS76/204-1	50	0.365				85.36	16.24	
2010	25	2	78.8333	-0.5083	18/07/2010		204	PS76/204-1	100	0.039				77.6	14.24	
2010	25	2	78.828	-2.1198	20/07/2010		210	PS76/210-2	5	0.318				273.43	0	
2010	25	2	78.828	-2.1198	20/07/2010		210	PS76/210-2	15	0.312				171.71	0	
2010	25	2	78.828	-2.1198	20/07/2010		210	PS76/210-2	35	0.746				272.35	44.61	
2010	25	2	78.828	-2.1198	20/07/2010		210	PS76/210-2	50	0.775				205.53	0	
2010	25	2	78.828	-2.1198	20/07/2010		210	PS76/210-2	75	0.141				181.83	31.38	
2010	25	2	78.828	-2.1198	20/07/2010		210	PS76/210-2	100	0.072				83.72	12.75	
2010	25	2	78.8352	-1.4428	20/07/2010		211	PS76/211-1	5	0.337				187.04	40.88	
2010	25	2	78.8352	-1.4428	20/07/2010		211	PS76/211-1	15	1.13				295.65	55.11	
