Year,Yearday,Station,Event,EventLabel,Latitude,Longitude,Depth,Variable,Value,waterMass
2017,224,HG_I,27,PS107_43_06,79.1969,6.33111,100,PON,0.106428571428571,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,10,chl_a,0.939,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,10,POC,10.8116666666667,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,10,PON,1.775,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,20,chl_a,0.788,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,20,POC,9.40583333333333,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,20,PON,1.28571428571429,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,30,chl_a,0.243,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,30,POC,4.47166666666667,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,30,PON,0.601428571428571,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,50,chl_a,0.033,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,50,POC,1.59,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,50,PON,0.185714285714286,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,100,chl_a,0.014,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,100,POC,1.07583333333333,Atlantic
2017,225,SV_IV,28,PS107_44_03,79.0408,7.05278,100,PON,0.121428571428571,Atlantic
